﻿友家 · 龙锦苑东五区4居室-南卧,﻿2790,﻿23.2 ㎡,﻿南,﻿4室1厅,﻿2,﻿6层 
﻿友家 · 龙泽苑西区4居室-南卧,﻿2590,﻿9.1 ㎡,﻿南,﻿4室1厅,﻿1,﻿6层
﻿友家 · 慧华苑5居室-南卧,﻿2190,﻿9.8 ㎡,﻿南,﻿5室1厅,﻿6,﻿6层
﻿友家 · 冠庭园3居室-南卧,﻿3030,﻿23.4 ㎡,﻿南,﻿3室1厅,﻿2,﻿6层
﻿友家 · 国仕汇4居室-北卧,﻿2130,﻿11.6 ㎡,﻿北,﻿4室1厅,﻿10,﻿15层
﻿友家 · 龙泽苑西区4居室-南卧,﻿3290,﻿21 ㎡,﻿南,﻿4室1厅,﻿23,﻿22层
﻿友家 · 慧华苑3居室-南卧,﻿2790,﻿11.7 ㎡,﻿南,﻿3室1厅,﻿2,﻿6层
﻿友家 · 风雅园三区3居室-北卧,﻿2090,﻿11.3 ㎡,﻿北,﻿3室1厅,﻿1,﻿6层
﻿友家 · 龙泽苑西区3居室-东卧,﻿3390,﻿17.1 ㎡,﻿东,﻿3室1厅,﻿2,﻿22层
﻿友家 · 龙泽苑西区3居室-东卧,﻿3060,﻿17.1 ㎡,﻿东,﻿3室1厅,﻿25,﻿22层
﻿友家 · 龙兴园北区3居室-南卧,﻿2390,﻿11.8 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2360,﻿11.9 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2260,﻿9.5 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 国仕汇4居室-南卧,﻿2590,﻿12.3 ㎡,﻿南,﻿4室1厅,﻿5,﻿15层
﻿友家 · 龙兴园北区4居室-北卧,﻿2090,﻿10.2 ㎡,﻿北,﻿4室1厅,﻿3,﻿6层
﻿友家 · 国仕汇4居室-南卧,﻿2190,﻿10.6 ㎡,﻿南,﻿4室1厅,﻿11,﻿15层
﻿友家 · 国仕汇4居室-南卧,﻿2130,﻿10.1 ㎡,﻿南,﻿4室1厅,﻿8,﻿16层
﻿友家 · 国仕汇4居室-南卧,﻿2130,﻿10.8 ㎡,﻿南,﻿4室1厅,﻿3,﻿15层
﻿友家 · 慧华苑3居室-南卧,﻿2930,﻿15.3 ㎡,﻿南,﻿3室1厅,﻿2,﻿6层
﻿友家 · 龙泽苑东区3居室-东卧,﻿3030,﻿16.7 ㎡,﻿东,﻿3室1厅,﻿2,﻿20层
﻿友家 · 北京人家4居室-南卧,﻿2690,﻿16.8 ㎡,﻿南,﻿4室1厅,﻿3,﻿6层
﻿友家 · 北京人家4居室-北卧,﻿2030,﻿11.1 ㎡,﻿北,﻿4室1厅,﻿3,﻿6层
﻿友家 · 龙泽苑东区3居室-北卧,﻿2430,﻿11 ㎡,﻿北,﻿3室1厅,﻿3,﻿7层
﻿友家 · 北京人家4居室-南卧,﻿2130,﻿10 ㎡,﻿南,﻿4室1厅,﻿2,﻿6层
﻿友家 · 北京人家4居室-北卧,﻿2030,﻿10.2 ㎡,﻿北,﻿4室1厅,﻿3,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2430,﻿12.15 ㎡,﻿南,﻿3室1厅,﻿3,﻿6层
﻿友家 · 慧华苑5居室-北卧,﻿2260,﻿7.5 ㎡,﻿北,﻿5室1厅,﻿2,﻿5层
﻿友家 · 龙泽苑西区4居室-北卧,﻿2660,﻿10.5 ㎡,﻿北,﻿4室1厅,﻿2,﻿22层
﻿友家 · 风雅园三区4居室-东卧,﻿2590,﻿20.3 ㎡,﻿东,﻿4室1厅,﻿6,﻿6层
﻿友家 · 风雅园三区3居室-北卧,﻿2590,﻿10.6 ㎡,﻿北,﻿3室1厅,﻿5,﻿5层
﻿友家 · 国仕汇3居室-北卧,﻿2260,﻿14.2 ㎡,﻿北,﻿3室1厅,﻿12,﻿12层
﻿友家 · 龙泽苑西区4居室-北卧,﻿2690,﻿9.7 ㎡,﻿北,﻿4室1厅,﻿5,﻿7层
﻿友家 · 国仕汇4居室-南卧,﻿2690,﻿12 ㎡,﻿南,﻿4室1厅,﻿8,﻿16层
﻿友家 · 北京人家4居室-南卧,﻿2590,﻿16.8 ㎡,﻿南,﻿4室1厅,﻿1,﻿6层
﻿友家 · 北京人家3居室-北卧,﻿1990,﻿9.8 ㎡,﻿北,﻿3室1厅,﻿4,﻿6层
﻿友家 · 风雅园三区5居室-南卧,﻿3590,﻿30.8 ㎡,﻿南,﻿5室1厅,﻿5,﻿5层
﻿友家 · 龙兴园北区4居室-北卧,﻿1890,﻿10.5 ㎡,﻿北,﻿4室1厅,﻿2,﻿6层
﻿友家 · 龙兴园北区3居室-北卧,﻿2190,﻿10.15 ㎡,﻿北,﻿3室1厅,﻿6,﻿6层
﻿友家 · 龙泽苑东区5居室-东卧,﻿2490,﻿13.5 ㎡,﻿东,﻿5室1厅,﻿6,﻿7层
﻿友家 · 龙兴园北区3居室-南卧,﻿2360,﻿11.5 ㎡,﻿南,﻿3室1厅,﻿4,﻿6层
﻿友家 · 风雅园一区4居室-南卧,﻿3390,﻿15.7 ㎡,﻿南,﻿4室1厅,﻿4,﻿6层
﻿友家 · 国仕汇4居室-北卧,﻿2030,﻿11.5 ㎡,﻿北,﻿4室1厅,﻿4,﻿21层
﻿友家 · 慧华苑3居室-北卧,﻿2690,﻿11.8 ㎡,﻿北,﻿3室1厅,﻿2,﻿6层
﻿友家 · 风雅园三区4居室-北卧,﻿2730,﻿11.7 ㎡,﻿北,﻿4室1厅,﻿6,﻿6层
﻿友家 · 龙兴园北区4居室-北卧,﻿2090,﻿10.5 ㎡,﻿北,﻿4室1厅,﻿3,﻿6层
﻿友家 · 风雅园一区3居室-北卧,﻿2890,﻿11.1 ㎡,﻿北,﻿3室1厅,﻿4,﻿6层
﻿友家 · 风雅园一区4居室-南卧,﻿3160,﻿14.4 ㎡,﻿南,﻿4室1厅,﻿1,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2090,﻿11.88 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 北京人家4居室-北卧,﻿1960,﻿9.7 ㎡,﻿北,﻿4室1厅,﻿5,﻿6层
﻿友家 · 龙兴园北区3居室-北卧,﻿1960,﻿10 ㎡,﻿北,﻿3室1厅,﻿1,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2390,﻿11.9 ㎡,﻿南,﻿3室1厅,﻿3,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2490,﻿12.3 ㎡,﻿南,﻿3室1厅,﻿4,﻿6层
﻿友家 · 国仕汇3居室-南卧,﻿2190,﻿9.7 ㎡,﻿南,﻿3室1厅,﻿1,﻿13层
﻿友家 · 北京人家3居室-北卧,﻿1830,﻿9.7 ㎡,﻿北,﻿3室1厅,﻿6,﻿6层
﻿友家 · 风雅园三区4居室-北卧,﻿1930,﻿8.8 ㎡,﻿北,﻿4室1厅,﻿1,﻿6层
﻿友家 · 龙兴园北区4居室-南卧,﻿2060,﻿12.8 ㎡,﻿南,﻿4室1厅,﻿3,﻿5层
﻿友家 · 北京人家4居室-北卧,﻿2090,﻿9.2 ㎡,﻿北,﻿4室1厅,﻿3,﻿6层
﻿友家 · 国仕汇4居室-北卧,﻿2290,﻿11.2 ㎡,﻿北,﻿4室1厅,﻿11,﻿15层
﻿友家 · 龙兴园北区4居室-南卧,﻿2030,﻿11.8 ㎡,﻿南,﻿4室1厅,﻿3,﻿6层
﻿友家 · 龙兴园北区4居室-南卧,﻿1990,﻿9.4 ㎡,﻿南,﻿4室1厅,﻿5,﻿6层
﻿友家 · 北京人家4居室-北卧,﻿2260,﻿12 ㎡,﻿北,﻿4室1厅,﻿4,﻿9层
﻿友家 · 龙兴园北区3居室-南卧,﻿2260,﻿12 ㎡,﻿南,﻿3室1厅,﻿2,﻿6层
﻿友家 · 北京人家4居室-北卧,﻿2190,﻿10 ㎡,﻿北,﻿4室1厅,﻿3,﻿6层
﻿友家 · 北京人家4居室-北卧,﻿1830,﻿10.2 ㎡,﻿北,﻿4室1厅,﻿6,﻿6层
﻿友家 · 龙兴园西区3居室-南卧,﻿2490,﻿14.4 ㎡,﻿南,﻿3室1厅,﻿6,﻿11层
﻿友家 · 龙兴园北区4居室-北卧,﻿1930,﻿10.9 ㎡,﻿北,﻿4室1厅,﻿1,﻿5层
﻿友家 · 龙泽苑西区4居室-南卧,﻿3290,﻿31.3 ㎡,﻿南,﻿4室1厅,﻿4,﻿6层
﻿友家 · 风雅园三区4居室-南卧,﻿3260,﻿12.6 ㎡,﻿南,﻿4室1厅,﻿6,﻿6层
﻿友家 · 龙兴园北区3居室-北卧,﻿2090,﻿10.15 ㎡,﻿北,﻿3室1厅,﻿3,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2260,﻿11.88 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 龙兴园北区4居室-南卧,﻿3090,﻿16.5 ㎡,﻿南,﻿4室1厅,﻿3,﻿6层
﻿友家 · 慧华苑4居室-南卧,﻿2990,﻿15.8 ㎡,﻿南,﻿4室1厅,﻿6,﻿6层
﻿友家 · 北京人家4居室-北卧,﻿1990,﻿11.1 ㎡,﻿北,﻿4室1厅,﻿1,﻿6层
﻿友家 · 北京人家4居室-南卧,﻿2960,﻿14.6 ㎡,﻿南,﻿4室1厅,﻿5,﻿6层
﻿友家 · 龙泽苑东区5居室-东卧,﻿2760,﻿14.2 ㎡,﻿东,﻿5室1厅,﻿6,﻿7层
﻿友家 · 龙泽苑东区4居室-北卧,﻿2430,﻿10.9 ㎡,﻿北,﻿4室1厅,﻿1,﻿9层
﻿友家 · 北京人家2居室-南卧,﻿2990,﻿16 ㎡,﻿南,﻿2室1厅,﻿6,﻿10层
﻿友家 · 北京人家3居室-南卧,﻿2560,﻿21.7 ㎡,﻿南,﻿3室1厅,﻿1,﻿10层
﻿友家 · 北京人家3居室-南卧,﻿2960,﻿18.2 ㎡,﻿南,﻿3室1厅,﻿3,﻿9层
﻿友家 · 龙兴园北区3居室-北卧,﻿2960,﻿23 ㎡,﻿北,﻿3室1厅,﻿6,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2360,﻿11.9 ㎡,﻿南,﻿3室1厅,﻿4,﻿6层
﻿友家 · 风雅园一区3居室-南卧,﻿4530,﻿16.9 ㎡,﻿南,﻿3室1厅,﻿4,﻿6层
﻿友家 · 龙城花园S区4居室-南卧,﻿2530,﻿14.2 ㎡,﻿南,﻿4室2厅,﻿1,﻿4层
﻿友家 · 龙兴园北区3居室-南卧,﻿2390,﻿10 ㎡,﻿南,﻿3室1厅,﻿3,﻿6层
﻿友家 · 龙城花园W区4居室-南卧,﻿3090,﻿16.7 ㎡,﻿南,﻿4室1厅,﻿3,﻿4层
﻿友家 · 龙泽苑东区4居室-南卧,﻿3660,﻿18 ㎡,﻿南,﻿4室1厅,﻿3,﻿9层
﻿友家 · 龙兴园北区3居室-南卧,﻿2190,﻿11.7 ㎡,﻿南,﻿3室1厅,﻿1,﻿6层
﻿友家 · 风雅园二区3居室-南卧,﻿4560,﻿14.7 ㎡,﻿南,﻿3室1厅,﻿3,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2530,﻿12 ㎡,﻿南,﻿3室1厅,﻿2,﻿6层
﻿友家 · 龙兴园北区3居室-北卧,﻿2130,﻿10.5 ㎡,﻿北,﻿3室1厅,﻿4,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2560,﻿11.8 ㎡,﻿南,﻿3室1厅,﻿2,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2530,﻿9.5 ㎡,﻿南,﻿3室1厅,﻿2,﻿6层
﻿友家 · 龙兴园北区4居室-北卧,﻿2230,﻿11.3 ㎡,﻿北,﻿4室1厅,﻿5,﻿6层
﻿友家 · 龙兴园北区4居室-北卧,﻿2190,﻿9.4 ㎡,﻿北,﻿4室1厅,﻿3,﻿6层
﻿友家 · 龙兴园北区4居室-北卧,﻿2160,﻿9.59 ㎡,﻿北,﻿4室1厅,﻿4,﻿5层
﻿友家 · 龙兴园西区6居室-北卧,﻿1990,﻿11.2 ㎡,﻿北,﻿6室1厅,﻿5,﻿5层
﻿友家 · 风雅园三区4居室-南卧,﻿2430,﻿13.2 ㎡,﻿南,﻿4室1厅,﻿5,﻿6层
﻿友家 · 龙兴园北区4居室-南卧,﻿3090,﻿15.2 ㎡,﻿南,﻿4室1厅,﻿2,﻿6层
﻿友家 · 北京人家4居室-北卧,﻿2190,﻿9.5 ㎡,﻿北,﻿4室1厅,﻿1,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2430,﻿9.8 ㎡,﻿南,﻿3室1厅,﻿1,﻿6层
﻿友家 · 龙泽苑西区4居室-北卧,﻿2690,﻿9.6 ㎡,﻿北,﻿4室1厅,﻿4,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿3030,﻿12.6 ㎡,﻿南,﻿3室1厅,﻿4,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2360,﻿11.5 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 风雅园三区3居室-南卧,﻿4590,﻿13.2 ㎡,﻿南,﻿3室1厅,﻿5,﻿5层
﻿友家 · 北京人家3居室-南卧,﻿2690,﻿16 ㎡,﻿南,﻿3室1厅,﻿3,﻿6层
﻿友家 · 国仕汇3居室-南卧,﻿3290,﻿9.8 ㎡,﻿南,﻿3室1厅,﻿2,﻿15层
﻿友家 · 北京人家3居室-南卧,﻿2630,﻿15.7 ㎡,﻿南,﻿3室1厅,﻿2,﻿6层
﻿友家 · 风雅园三区4居室-南卧,﻿2490,﻿12.9 ㎡,﻿南,﻿4室1厅,﻿5,﻿6层
﻿友家 · 风雅园三区4居室-南卧,﻿4160,﻿13.3 ㎡,﻿南,﻿4室1厅,﻿5,﻿5层
﻿友家 · 北京人家4居室-北卧,﻿3060,﻿21.2 ㎡,﻿北,﻿4室1厅,﻿1,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2290,﻿11.9 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 龙泽苑西区4居室-北卧,﻿2990,﻿9.6 ㎡,﻿北,﻿4室1厅,﻿4,﻿6层
﻿友家 · 国仕汇3居室-南卧,﻿3330,﻿9.6 ㎡,﻿南,﻿3室1厅,﻿9,﻿15层
﻿友家 · 北京人家3居室-南卧,﻿2490,﻿13.2 ㎡,﻿南,﻿3室1厅,﻿3,﻿6层
﻿友家 · 北京人家3居室-南卧,﻿2490,﻿11.8 ㎡,﻿南,﻿3室1厅,﻿2,﻿6层
﻿友家 · 北京人家3居室-北卧,﻿2090,﻿9.9 ㎡,﻿北,﻿3室1厅,﻿2,﻿6层
﻿友家 · 龙兴园北区3居室-北卧,﻿2060,﻿10.5 ㎡,﻿北,﻿3室1厅,﻿6,﻿6层
﻿友家 · 北京人家3居室-北卧,﻿2130,﻿9.9 ㎡,﻿北,﻿3室1厅,﻿3,﻿6层
﻿友家 · 冠庭园3居室-北卧,﻿3830,﻿8.7 ㎡,﻿北,﻿3室1厅,﻿3,﻿7层
﻿友家 · 风雅园二区4居室-南卧,﻿2360,﻿约13.1 ㎡,﻿南,﻿4室1厅,﻿6,﻿7层
﻿友家 · 龙泽苑西区4居室-南卧,﻿3090,﻿约19.5 ㎡,﻿南,﻿4室1厅,﻿2,﻿6层
﻿友家 · 国仕汇4居室-南卧,﻿2160,﻿约16.9 ㎡,﻿南,﻿4室1厅,﻿9,﻿15层
﻿友家 · 龙泽苑西区3居室-南卧,﻿2860,﻿约13.8 ㎡,﻿南,﻿3室1厅,﻿3,﻿6层
﻿友家 · 国仕汇2居室-南卧,0,﻿约12 ㎡,﻿南,﻿2室1厅,﻿10,﻿15层
﻿友家 · 龙泽苑东区4居室-南卧,﻿3360,﻿约29.6 ㎡,﻿南,﻿4室1厅,﻿3,﻿7层
﻿友家 · 冠庭园3居室-南卧,﻿2890,﻿约15.7 ㎡,﻿南,﻿3室1厅,﻿4,﻿7层
﻿友家 · 慧华苑3居室-南卧,﻿2430,﻿约10 ㎡,﻿南,﻿3室1厅,﻿5,﻿6层
﻿友家 · 国仕汇4居室-南卧,﻿2160,﻿约11.9 ㎡,﻿南,﻿4室1厅,﻿9,﻿15层
﻿友家 · 国仕汇4居室-南卧,﻿2730,﻿约18.96 ㎡,﻿南,﻿4室1厅,﻿9,﻿15层
﻿友家 · 冠庭园6居室-西卧,﻿2360,﻿约9.8 ㎡,﻿西,﻿6室1厅,﻿6,﻿7层
﻿友家 · 龙泽苑东区3居室-北卧,﻿2690,﻿约13.1 ㎡,﻿北,﻿3室1厅,﻿4,﻿6层
﻿友家 · 慧华苑3居室-南卧,﻿2890,﻿约14.6 ㎡,﻿南,﻿3室1厅,﻿4,﻿6层
﻿友家 · 龙泽苑东区3居室-西卧,﻿2630,﻿约12.3 ㎡,﻿西,﻿3室1厅,﻿4,﻿7层
﻿友家 · 北京人家4居室-北卧,﻿1960,﻿约9.15 ㎡,﻿北,﻿4室1厅,﻿3,﻿6层
﻿友家 · 国仕汇4居室-北卧,0,﻿约11.6 ㎡,﻿北,﻿4室1厅,﻿7,﻿15层
﻿友家 · 龙兴园西区4居室-南卧,﻿1760,﻿约27.4 ㎡,﻿南,﻿4室1厅,﻿4,﻿5层
﻿友家 · 龙兴园北区3居室-南卧,﻿2430,﻿约11.5 ㎡,﻿南,﻿3室1厅,﻿3,﻿6层
﻿友家 · 风雅园二区4居室-南卧,﻿2430,﻿约13 ㎡,﻿南,﻿4室1厅,﻿5,﻿6层
﻿友家 · 风雅园二区3居室-南卧,﻿2660,﻿约14 ㎡,﻿南,﻿3室1厅,﻿4,﻿7层
﻿友家 · 风雅园二区3居室-南卧,﻿2690,﻿约14 ㎡,﻿南,﻿3室1厅,﻿4,﻿7层
﻿友家 · 风雅园二区3居室-南卧,﻿2390,﻿约12 ㎡,﻿南,﻿3室1厅,﻿4,﻿7层
﻿友家 · 风雅园二区4居室-南卧,﻿2390,﻿约14 ㎡,﻿南,﻿4室1厅,﻿5,﻿6层
﻿友家 · 国仕汇4居室-北卧,0,﻿约11.8 ㎡,﻿北,﻿4室1厅,﻿12,﻿21层
﻿友家 · 龙泽苑西区4居室-南卧,﻿3830,﻿约16.5 ㎡,﻿南,﻿4室1厅,﻿6,﻿6层
﻿友家 · 龙兴园北区4居室-南卧,﻿2490,﻿约10.9 ㎡,﻿南,﻿4室1厅,﻿2,﻿6层
﻿友家 · 风雅园三区4居室-北卧,﻿2460,﻿约9.4 ㎡,﻿北,﻿4室1厅,﻿6,﻿6层
﻿友家 · 龙兴园西区4居室-南卧,﻿2430,﻿约14.9 ㎡,﻿南,﻿4室1厅,﻿2,﻿5层
﻿友家 · 风雅园二区3居室-南卧,﻿2430,﻿约12 ㎡,﻿南,﻿3室1厅,﻿4,﻿7层
﻿友家 · 国仕汇2居室-南卧,﻿2730,﻿约11.5 ㎡,﻿南,﻿2室1厅,﻿1,﻿12层
﻿友家 · 风雅园二区4居室-北卧,﻿1990,﻿约10 ㎡,﻿北,﻿4室1厅,﻿5,﻿6层
﻿友家 · 龙泽苑东区3居室-南卧,﻿2590,﻿约11 ㎡,﻿南,﻿3室1厅,﻿12,﻿20层
﻿友家 · 风雅园二区3居室-北卧,﻿2290,﻿约12 ㎡,﻿北,﻿3室1厅,﻿4,﻿7层
﻿友家 · 风雅园二区3居室-北卧,﻿2330,﻿约12 ㎡,﻿北,﻿3室1厅,﻿4,﻿7层
﻿友家 · 慧华苑3居室-南卧,﻿3730,﻿约14.5 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 龙泽苑东区3居室-西卧,﻿2590,﻿约10 ㎡,﻿西,﻿3室1厅,﻿4,﻿7层
﻿友家 · 龙兴园北区3居室-南卧,﻿2390,﻿约11.4 ㎡,﻿南,﻿3室1厅,﻿4,﻿6层
﻿友家 · 风雅园二区4居室-南卧,﻿3190,﻿约15 ㎡,﻿南,﻿4室1厅,﻿5,﻿6层
﻿友家 · 龙泽苑东区3居室-东卧,﻿2690,﻿约12 ㎡,﻿东,﻿3室1厅,﻿4,﻿7层
﻿友家 · 龙泽苑东区3居室-东卧,﻿3090,﻿约15 ㎡,﻿东,﻿3室1厅,﻿4,﻿7层
﻿友家 · 北京人家3居室-南卧,﻿3330,﻿约14.1 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2090,﻿约10 ㎡,﻿南,﻿3室1厅,﻿2,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2090,﻿约10 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 龙泽苑东区3居室-南卧,﻿3060,﻿约14 ㎡,﻿南,﻿3室1厅,﻿12,﻿20层
﻿友家 · 龙兴园北区3居室-南卧,﻿2760,﻿约18 ㎡,﻿南,﻿3室1厅,﻿5,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2690,﻿约16 ㎡,﻿南,﻿3室1厅,﻿5,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2230,﻿约12 ㎡,﻿南,﻿3室1厅,﻿2,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2290,﻿约12 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿2260,﻿约12 ㎡,﻿南,﻿3室1厅,﻿4,﻿6层
﻿友家 · 龙泽苑东区3居室-东卧,﻿3030,﻿约20 ㎡,﻿东,﻿3室1厅,﻿12,﻿20层
﻿友家 · 龙兴园北区3居室-北卧,﻿1990,﻿约10 ㎡,﻿北,﻿3室1厅,﻿4,﻿6层
﻿友家 · 龙兴园北区3居室-南卧,﻿3190,﻿约23 ㎡,﻿南,﻿3室1厅,﻿5,﻿6层
﻿友家 · 龙兴园北区3居室-北卧,﻿2890,﻿约20 ㎡,﻿北,﻿3室1厅,﻿2,﻿6层
﻿友家 · 龙兴园北区3居室-北卧,﻿2890,﻿约20 ㎡,﻿北,﻿3室1厅,﻿6,﻿6层
﻿友家 · 龙兴园北区2居室-南卧,﻿3660,﻿约11.8 ㎡,﻿南,﻿2室1厅,﻿6,﻿6层
﻿友家 · 路劲世界城一期3居室-南卧,﻿2030,﻿12.3 ㎡,﻿南,﻿3室1厅,﻿3,﻿11层
﻿友家 · 兴昌佳苑3居室-南卧,﻿1960,﻿14.5 ㎡,﻿南,﻿3室1厅,﻿6,﻿18层
﻿友家 · 路劲世界城二期3居室-东卧,﻿1730,﻿10.3 ㎡,﻿东,﻿3室1厅,﻿7,﻿16层
﻿友家 · 金科廊桥水岸5居室-南卧,﻿1960,﻿22 ㎡,﻿南,﻿5室1厅,﻿4,﻿6层
﻿友家 · 金科廊桥水岸4居室-南卧,﻿1690,﻿16.1 ㎡,﻿南,﻿4室1厅,﻿2,﻿6层
﻿友家 · 兴昌佳苑3居室-南卧,﻿1790,﻿15.9 ㎡,﻿南,﻿3室1厅,﻿10,﻿10层
﻿友家 · 长滩壹号3居室-北卧,﻿1890,﻿12.3 ㎡,﻿北,﻿3室1厅,﻿3,﻿9层
﻿友家 · 金科廊桥水岸4居室-南卧,﻿1630,﻿11.5 ㎡,﻿南,﻿4室1厅,﻿2,﻿6层
﻿友家 · 兴昌佳苑3居室-北卧,﻿1590,﻿13.5 ㎡,﻿北,﻿3室1厅,﻿6,﻿18层
﻿友家 · 龙山华府4居室-南卧,﻿1730,﻿15 ㎡,﻿南,﻿4室1厅,﻿1,﻿21层
﻿友家 · 花雨汀3居室-南卧,﻿1660,﻿12.6 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 金科廊桥水岸4居室-南卧,﻿1390,﻿12.2 ㎡,﻿南,﻿4室1厅,﻿2,﻿6层
﻿友家 · 金科廊桥水岸4居室-南卧,﻿2130,﻿11 ㎡,﻿南,﻿4室1厅,﻿5,﻿6层
﻿友家 · 花雨汀3居室-南卧,﻿1360,﻿10.5 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 花雨汀3居室-南卧,﻿1560,﻿12.6 ㎡,﻿南,﻿3室1厅,﻿6,﻿6层
﻿友家 · 花雨汀3居室-南卧,﻿1560,﻿12.6 ㎡,﻿南,﻿3室1厅,﻿6,﻿7层
﻿友家 · 金科廊桥水岸4居室-北卧,﻿1330,﻿9.6 ㎡,﻿北,﻿4室1厅,﻿2,﻿6层
﻿友家 · 金科廊桥水岸4居室-北卧,﻿1330,﻿9 ㎡,﻿北,﻿4室1厅,﻿2,﻿6层
﻿友家 · 花雨汀3居室-南卧,﻿1360,﻿10.5 ㎡,﻿南,﻿3室1厅,﻿6,﻿7层
﻿友家 · 长滩壹号3居室-南卧,﻿3460,﻿19.8 ㎡,﻿南,﻿3室1厅,﻿3,﻿9层
﻿友家 · 拓然家苑4居室-北卧,﻿1790,﻿17.1 ㎡,﻿北,﻿4室1厅,﻿6,﻿6层
﻿友家 · 金科廊桥水岸4居室-北卧,﻿1330,﻿10.4 ㎡,﻿北,﻿4室1厅,﻿2,﻿6层
﻿友家 · 金科廊桥水岸4居室-南卧,﻿1790,﻿14 ㎡,﻿南,﻿4室1厅,﻿5,﻿6层
﻿友家 · 拓然家苑4居室-北卧,﻿1530,﻿12.8 ㎡,﻿北,﻿4室1厅,﻿6,﻿14层
﻿友家 · 龙山华府4居室-东卧,﻿1530,﻿11 ㎡,﻿东,﻿4室1厅,﻿1,﻿21层
﻿友家 · 金科廊桥水岸5居室-东卧,﻿1730,﻿10 ㎡,﻿东,﻿5室1厅,﻿4,﻿6层
﻿友家 · 花雨汀3居室-北卧,﻿1460,﻿11.7 ㎡,﻿北,﻿3室1厅,﻿6,﻿6层
﻿友家 · 金科廊桥水岸4居室-南卧,﻿1790,﻿11.9 ㎡,﻿南,﻿4室1厅,﻿5,﻿6层
﻿友家 · 龙山华府4居室-北卧,﻿1460,﻿10.9 ㎡,﻿北,﻿4室1厅,﻿1,﻿21层
﻿友家 · 金科廊桥水岸4居室-北卧,﻿1890,﻿10.6 ㎡,﻿北,﻿4室1厅,﻿5,﻿6层
﻿友家 · 花雨汀6居室-北卧,﻿1090,﻿约7.9 ㎡,﻿北,﻿6室1厅,﻿14,﻿15层
﻿友家 · 燕平家园3居室-南卧,﻿2030,﻿18.2 ㎡,﻿南,﻿3室1厅,﻿5,﻿6层
﻿友家 · 新悦家园4居室-南卧,﻿1890,﻿19.4 ㎡,﻿南,﻿4室1厅,﻿9,﻿24层
﻿友家 · 新悦家园4居室-南卧,﻿2090,﻿12 ㎡,﻿南,﻿4室1厅,﻿22,﻿24层
﻿友家 · 燕平家园3居室-南卧,﻿1890,﻿13.3 ㎡,﻿南,﻿3室1厅,﻿5,﻿6层
﻿友家 · 新悦家园4居室-北卧,﻿1890,﻿17.1 ㎡,﻿北,﻿4室1厅,﻿9,﻿24层
﻿友家 · 果岭小镇3居室-南卧,﻿2160,﻿18.5 ㎡,﻿南,﻿3室1厅,﻿4,﻿5层
﻿友家 · 永安里小区3居室-东卧,﻿1890,﻿12 ㎡,﻿东,﻿3室1厅,﻿6,﻿6层
﻿友家 · 北环里小区3居室-南卧,﻿1860,﻿13.6 ㎡,﻿南,﻿3室1厅,﻿3,﻿6层
﻿友家 · 北环里小区3居室-南卧,﻿1860,﻿13.6 ㎡,﻿南,﻿3室1厅,﻿3,﻿6层
﻿友家 · 新悦家园3居室-南卧,﻿1790,﻿12 ㎡,﻿南,﻿3室1厅,﻿4,﻿6层
